8,3,0,4,1,0,3,3,0,1,4,2,21,10,4,1,3,6,0,2,6,10,6,2,8,11,7,5,1,3,1,1,7,3,6,3,1,1,1,33,10,13,24,0,20,28,9
13,4,0,2,0,1,0,2,2,1,3,8,13,5,0,1,2,1,0,3,7,2,9,0,16,11,12,5,0,3,1,0,3,0,4,0,0,4,1,50,11,16,37,6,17,27,8
7,2,0,1,0,1,0,4,2,0,8,15,9,15,1,2,2,4,1,1,3,0,14,0,11,7,8,8,1,2,1,0,3,3,6,0,1,3,1,78,11,26,53,6,58,24,5
5,0,1,2,0,0,1,4,2,1,11,2,20,10,1,4,1,2,0,0,1,3,8,4,14,5,11,4,1,1,1,1,1,1,8,0,1,3,0,75,6,13,59,8,60,19,6
8,0,0,1,0,0,1,7,0,2,3,3,13,11,3,0,5,1,1,4,0,0,16,2,3,4,8,6,0,0,1,3,0,1,2,2,0,2,1,69,2,9,60,5,67,17,2
10,1,0,2,1,3,1,1,0,0,4,3,16,8,1,0,10,0,2,5,0,1,13,1,2,2,4,5,1,1,0,0,1,3,2,1,0,4,1,51,7,9,41,6,37,21,8
9,1,0,2,0,1,0,6,0,1,1,2,9,14,1,0,8,2,0,2,1,1,10,0,5,3,8,6,0,1,0,0,0,1,2,0,0,1,6,38,1,3,49,1,28,10,1
3,1,1,0,0,0,0,6,1,2,5,8,12,8,0,0,14,1,0,1,1,2,12,0,0,4,7,1,0,3,0,0,1,5,0,1,0,2,0,43,6,11,64,8,33,6,1
5,0,0,0,0,1,1,3,0,1,4,0,11,4,1,0,8,0,0,3,1,1,6,0,1,1,11,7,1,1,0,2,1,0,6,1,0,1,0,53,2,17,30,6,28,15,3
4,0,0,1,0,0,0,2,0,2,3,2,8,8,2,1,12,0,0,2,3,0,5,1,3,1,8,4,1,2,0,0,0,2,4,1,0,0,0,54,5,13,58,13,47,5,1
7,0,0,0,0,0,0,0,1,0,11,8,7,0,1,0,11,0,0,1,4,1,7,1,9,1,3,3,0,1,0,0,0,1,6,0,0,0,0,49,5,3,53,15,43,3,2
3,0,1,2,0,0,2,0,0,0,10,0,8,6,2,0,4,1,0,1,0,3,9,0,5,0,3,3,0,0,0,0,2,3,5,0,1,0,1,27,3,3,59,20,46,6,2
7,0,1,1,1,0,2,1,1,1,7,0,12,4,1,0,2,0,0,1,3,2,14,2,6,0,12,7,0,2,0,1,1,1,5,0,0,1,0,46,4,9,84,19,50,4,0
6,1,0,0,0,0,0,1,1,0,5,3,20,7,0,0,5,0,0,6,0,1,12,2,3,0,9,7,1,0,1,2,0,0,3,0,1,0,0,54,2,6,91,29,71,11,3
17,1,0,0,0,0,0,3,1,2,3,5,7,9,0,1,10,3,0,3,1,1,14,3,2,1,9,6,0,0,1,1,0,1,18,0,0,1,0,55,1,4,101,30,51,10,7
14,0,2,1,2,0,2,1,1,0,8,1,19,6,4,0,17,3,1,6,7,1,12,1,2,4,10,7,0,2,0,0,0,2,34,0,2,1,0,58,2,6,117,75,61,18,7
7,0,1,3,0,1,0,5,4,2,10,4,27,10,0,1,6,2,0,3,7,2,16,3,3,1,11,7,0,2,0,3,3,0,27,0,2,3,2,47,9,4,121,58,65,15,5
8,0,3,1,0,1,1,3,0,1,11,4,25,13,2,0,9,0,7,2,4,3,5,3,7,1,15,5,3,0,0,2,1,2,24,2,1,3,0,37,3,5,105,45,47,21,3
11,0,2,2,1,0,0,2,4,3,12,8,25,7,2,1,7,1,3,5,12,3,16,8,1,0,24,15,2,2,2,3,1,5,18,0,0,0,1,52,10,11,111,42,77,43,3
8,0,1,1,1,3,1,3,10,3,11,14,61,17,3,0,7,1,2,2,19,2,20,11,1,2,31,21,1,1,0,2,4,4,28,3,0,6,1,81,7,25,124,78,95,65,15
